Year,Month,Day,Hours,Minute,Second,WeekDay,Timestamp,JourneyPatternID,VehicleJourneyID,StopID,Temperature (C),Visibility (km),Wind Speed (km/h),Cumulative Time Taken,StopSeq
2012,11,6,15,34,24,1,1352216064,10001,5467,355,10,10,35.2,2061,29
2012,11,6,15,35,44,1,1352216144,10001,5467,356,10,10,35.2,2141,30
2012,11,6,15,36,46,1,1352216206,10001,5467,357,10,10,35.2,2203,31
2012,11,6,15,37,25,1,1352216245,10001,5467,390,10,10,35.2,2242,32
2012,11,6,15,39,5,1,1352216345,10001,5467,374,10,10,35.2,2342,35
2012,11,6,15,42,32,1,1352216552,10001,5467,2804,10,10,35.2,2549,37
2012,11,6,15,46,32,1,1352216792,10001,5467,380,10,10,35.2,2789,41
2012,11,6,15,19,50,1,1352215190,10001,5500,226,10,10,35.2,0,0
2012,11,6,15,23,34,1,1352215414,10001,5500,231,10,10,35.2,224,5
2012,11,6,15,27,32,1,1352215652,10001,5500,4432,10,10,35.2,462,10
2012,11,6,15,31,32,1,1352215892,10001,5500,47,10,10,35.2,702,15
2012,11,6,15,32,13,1,1352215933,10001,5500,48,10,10,35.2,743,16
2012,11,6,15,32,52,1,1352215972,10001,5500,49,10,10,35.2,782,17
2012,11,6,15,38,12,1,1352216292,10001,5500,265,10,10,35.2,1102,21
2012,11,6,15,39,51,1,1352216391,10001,5500,271,10,10,35.2,1201,22
2012,11,6,15,42,32,1,1352216552,10001,5500,340,10,10,35.2,1362,23
2012,11,6,15,43,52,1,1352216632,10001,5500,350,10,10,35.2,1442,24
2012,11,6,15,46,11,1,1352216771,10001,5500,351,10,10,35.2,1581,25
2012,11,6,15,47,12,1,1352216832,10001,5500,352,10,10,35.2,1642,26
2012,11,6,15,49,52,1,1352216992,10001,5500,354,10,10,35.2,1802,28
2012,11,6,15,51,30,1,1352217090,10001,5500,356,10,10,35.2,1900,30
2012,11,6,15,53,14,1,1352217194,10001,5500,357,10,10,35.2,2004,31
2012,11,6,15,54,51,1,1352217291,10001,5500,372,10,10,35.2,2101,33
2012,11,6,15,55,32,1,1352217332,10001,5500,373,10,10,35.2,2142,34
2012,11,6,15,56,11,1,1352217371,10001,5500,374,10,10,35.2,2181,35
2012,11,6,16,2,30,1,1352217750,10001,5500,380,9,10,29.6,2560,41
2012,11,6,15,40,50,1,1352216450,10001,5518,226,10,10,35.2,0,0
2012,11,6,15,48,8,1,1352216888,10001,5518,213,10,10,35.2,438,8
2012,11,6,15,49,30,1,1352216970,10001,5518,214,10,10,35.2,520,9
2012,11,6,15,51,10,1,1352217070,10001,5518,4432,10,10,35.2,620,10
2012,11,6,15,53,29,1,1352217209,10001,5518,119,10,10,35.2,759,11
2012,11,6,15,56,9,1,1352217369,10001,5518,45,10,10,35.2,919,13
2012,11,6,15,58,10,1,1352217490,10001,5518,46,10,10,35.2,1040,14
2012,11,6,15,59,9,1,1352217549,10001,5518,47,10,10,35.2,1099,15
2012,11,6,16,0,9,1,1352217609,10001,5518,48,9,10,29.6,1159,16
2012,11,6,16,2,10,1,1352217730,10001,5518,49,9,10,29.6,1280,17
2012,11,6,16,4,9,1,1352217849,10001,5518,50,9,10,29.6,1399,18
2012,11,6,16,5,9,1,1352217909,10001,5518,52,9,10,29.6,1459,20
2012,11,6,16,8,8,1,1352218088,10001,5518,265,9,10,29.6,1638,21
2012,11,6,16,17,50,1,1352218670,10001,5518,350,10,10,33.3,2220,24
2012,11,6,16,18,49,1,1352218729,10001,5518,351,10,10,33.3,2279,25
2012,11,6,16,20,9,1,1352218809,10001,5518,352,10,10,33.3,2359,26
2012,11,6,16,21,52,1,1352218912,10001,5518,353,10,10,33.3,2462,27
2012,11,6,16,23,8,1,1352218988,10001,5518,354,10,10,33.3,2538,28
2012,11,6,16,25,9,1,1352219109,10001,5518,356,10,10,33.3,2659,30
2012,11,6,16,26,28,1,1352219188,10001,5518,357,10,10,33.3,2738,31
2012,11,6,16,29,10,1,1352219350,10001,5518,372,10,10,33.3,2900,33
2012,11,6,16,30,30,1,1352219430,10001,5518,374,10,10,33.3,2980,35
2012,11,6,16,35,9,1,1352219709,10001,5518,376,10,10,33.3,3259,38
2012,11,6,16,35,48,1,1352219748,10001,5518,377,10,10,33.3,3298,39
2012,11,6,16,3,24,1,1352217804,10001,5450,226,9,10,29.6,0,0
2012,11,6,16,5,4,1,1352217904,10001,5450,229,9,10,29.6,100,2
2012,11,6,16,9,24,1,1352218164,10001,5450,1641,9,10,29.6,360,6
2012,11,6,16,18,16,1,1352218696,10001,5450,46,10,10,33.3,892,14
2012,11,6,16,19,16,1,1352218756,10001,5450,47,10,10,33.3,952,15
2012,11,6,16,20,38,1,1352218838,10001,5450,49,10,10,33.3,1034,17
2012,11,6,16,21,59,1,1352218919,10001,5450,51,10,10,33.3,1115,19
2012,11,6,16,23,39,1,1352219019,10001,5450,52,10,10,33.3,1215,20
2012,11,6,16,25,37,1,1352219137,10001,5450,265,10,10,33.3,1333,21
2012,11,6,16,27,56,1,1352219276,10001,5450,271,10,10,33.3,1472,22
2012,11,6,16,32,49,1,1352219569,10001,5450,340,10,10,33.3,1765,23
2012,11,6,16,35,17,1,1352219717,10001,5450,350,10,10,33.3,1913,24
2012,11,6,16,37,0,1,1352219820,10001,5450,351,10,10,33.3,2016,25
2012,11,6,16,37,37,1,1352219857,10001,5450,352,10,10,33.3,2053,26
2012,11,6,16,38,57,1,1352219937,10001,5450,353,10,10,33.3,2133,27
2012,11,6,16,40,19,1,1352220019,10001,5450,354,10,10,33.3,2215,28
2012,11,6,16,42,58,1,1352220178,10001,5450,356,10,10,33.3,2374,30
2012,11,6,16,44,20,1,1352220260,10001,5450,357,10,10,33.3,2456,31
2012,11,6,16,46,37,1,1352220397,10001,5450,373,10,10,33.3,2593,34
2012,11,6,16,52,42,1,1352220762,10001,5450,380,10,10,33.3,2958,41
2012,11,6,16,40,13,1,1352220013,10001,5488,226,10,10,33.3,0,0
2012,11,6,16,45,34,1,1352220334,10001,5488,1641,10,10,33.3,321,6
2012,11,6,16,48,11,1,1352220491,10001,5488,1642,10,10,33.3,478,7
2012,11,6,16,49,49,1,1352220589,10001,5488,213,10,10,33.3,576,8
2012,11,6,16,52,13,1,1352220733,10001,5488,119,10,10,33.3,720,11
2012,11,6,16,53,12,1,1352220792,10001,5488,44,10,10,33.3,779,12
2012,11,6,16,54,34,1,1352220874,10001,5488,45,10,10,33.3,861,13
2012,11,6,16,57,49,1,1352221069,10001,5488,48,10,10,33.3,1056,16
2012,11,6,16,58,51,1,1352221131,10001,5488,49,10,10,33.3,1118,17
2012,11,6,16,59,52,1,1352221192,10001,5488,50,10,10,33.3,1179,18
2012,11,6,17,3,51,1,1352221431,10001,5488,265,9,10,25.9,1418,21
2012,11,6,17,7,12,1,1352221632,10001,5488,271,9,10,25.9,1619,22
2012,11,6,17,11,32,1,1352221892,10001,5488,340,9,10,25.9,1879,23
2012,11,6,17,13,52,1,1352222032,10001,5488,350,9,10,25.9,2019,24
2012,11,6,17,15,51,1,1352222151,10001,5488,351,9,10,25.9,2138,25
2012,11,6,17,19,46,1,1352222386,10001,5488,354,9,10,31.5,2373,28
2012,11,6,17,20,43,1,1352222443,10001,5488,355,9,10,31.5,2430,29
2012,11,6,17,22,4,1,1352222524,10001,5488,356,9,10,31.5,2511,30
2012,11,6,17,23,3,1,1352222583,10001,5488,357,9,10,31.5,2570,31
2012,11,6,17,23,54,1,1352222634,10001,5488,390,9,10,31.5,2621,32
2012,11,6,17,24,54,1,1352222694,10001,5488,372,9,10,31.5,2681,33
2012,11,6,17,25,54,1,1352222754,10001,5488,374,9,10,31.5,2741,35
2012,11,6,17,0,10,1,1352221210,10001,5469,226,9,10,25.9,0,0
2012,11,6,17,2,9,1,1352221329,10001,5469,229,9,10,25.9,119,2
2012,11,6,17,7,31,1,1352221651,10001,5469,231,9,10,25.9,441,5
2012,11,6,17,8,28,1,1352221708,10001,5469,1641,9,10,25.9,498,6
2012,11,6,17,13,29,1,1352222009,10001,5469,213,9,10,25.9,799,8
2012,11,6,17,15,10,1,1352222110,10001,5469,4432,9,10,25.9,900,10
2012,11,6,17,17,49,1,1352222269,10001,5469,45,9,10,31.5,1059,13
2012,11,6,17,22,10,1,1352222530,10001,5469,48,9,10,31.5,1320,16
2012,11,6,17,24,9,1,1352222649,10001,5469,49,9,10,31.5,1439,17
2012,11,6,17,26,8,1,1352222768,10001,5469,52,9,10,31.5,1558,20
2012,11,6,17,28,9,1,1352222889,10001,5469,265,9,10,31.5,1679,21
2012,11,6,17,30,32,1,1352223032,10001,5469,271,9,10,31.5,1822,22
2012,11,6,17,34,28,1,1352223268,10001,5469,340,9,10,31.5,2058,23
2012,11,6,17,39,9,1,1352223549,10001,5469,351,9,10,31.5,2339,25
2012,11,6,17,40,49,1,1352223649,10001,5469,352,9,10,31.5,2439,26
2012,11,6,17,42,28,1,1352223748,10001,5469,353,9,10,31.5,2538,27
2012,11,6,17,46,29,1,1352223989,10001,5469,356,9,10,31.5,2779,30
2012,11,6,17,47,48,1,1352224068,10001,5469,357,9,10,31.5,2858,31
2012,11,6,17,49,30,1,1352224170,10001,5469,390,9,10,31.5,2960,32
2012,11,6,17,51,28,1,1352224288,10001,5469,374,9,10,31.5,3078,35
2012,11,6,17,56,48,1,1352224608,10001,5469,378,9,10,31.5,3398,40
2012,11,6,17,20,8,1,1352222408,10001,5502,226,9,10,31.5,0,0
2012,11,6,17,21,27,1,1352222487,10001,5502,229,9,10,31.5,79,2
2012,11,6,17,24,27,1,1352222667,10001,5502,231,9,10,31.5,259,5
2012,11,6,17,28,46,1,1352222926,10001,5502,1642,9,10,31.5,518,7
2012,11,6,17,31,48,1,1352223108,10001,5502,213,9,10,31.5,700,8
2012,11,6,17,35,7,1,1352223307,10001,5502,44,9,10,31.5,899,12
2012,11,6,17,36,25,1,1352223385,10001,5502,45,9,10,31.5,977,13
2012,11,6,17,39,9,1,1352223549,10001,5502,47,9,10,31.5,1141,15
2012,11,6,17,43,46,1,1352223826,10001,5502,265,9,10,31.5,1418,21
2012,11,6,17,46,27,1,1352223987,10001,5502,271,9,10,31.5,1579,22
2012,11,6,17,51,28,1,1352224288,10001,5502,340,9,10,31.5,1880,23
2012,11,6,17,54,5,1,1352224445,10001,5502,350,9,10,31.5,2037,24
2012,11,6,17,55,31,1,1352224531,10001,5502,351,9,10,31.5,2123,25
2012,11,6,17,57,7,1,1352224627,10001,5502,352,9,10,31.5,2219,26
2012,11,6,17,59,7,1,1352224747,10001,5502,353,9,10,31.5,2339,27
2012,11,6,18,0,48,1,1352224848,10001,5502,354,9,25,28.8,2440,28
2012,11,6,18,3,9,1,1352224989,10001,5502,356,9,25,28.8,2581,30
2012,11,6,18,4,7,1,1352225047,10001,5502,357,9,25,28.8,2639,31
2012,11,6,18,5,46,1,1352225146,10001,5502,390,9,25,28.8,2738,32
2012,11,6,18,6,47,1,1352225207,10001,5502,372,9,25,28.8,2799,33
2012,11,6,18,8,23,1,1352225303,10001,5502,374,9,25,28.8,2895,35
2012,11,6,18,11,7,1,1352225467,10001,5502,2804,9,25,28.8,3059,37
2012,11,6,18,15,7,1,1352225707,10001,5502,378,9,25,28.8,3299,40
2012,11,6,18,13,2,1,1352225582,10001,5452,226,9,25,28.8,0,0
2012,11,6,18,16,23,1,1352225783,10001,5452,231,8,10,27.8,201,5
2012,11,6,18,27,43,1,1352226463,10001,5452,44,8,10,27.8,881,12
2012,11,6,18,29,5,1,1352226545,10001,5452,45,8,10,27.8,963,13
2012,11,6,18,32,23,1,1352226743,10001,5452,48,8,10,27.8,1161,16
2012,11,6,18,34,24,1,1352226864,10001,5452,49,8,10,27.8,1282,17
2012,11,6,18,36,43,1,1352227003,10001,5452,52,8,10,27.8,1421,20
2012,11,6,18,38,23,1,1352227103,10001,5452,265,8,10,27.8,1521,21
2012,11,6,18,41,3,1,1352227263,10001,5452,271,8,10,27.8,1681,22
2012,11,6,18,44,42,1,1352227482,10001,5452,340,8,10,27.8,1900,23
2012,11,6,18,47,43,1,1352227663,10001,5452,350,8,10,27.8,2081,24
2012,11,6,18,49,23,1,1352227763,10001,5452,351,8,10,27.8,2181,25
2012,11,6,18,51,22,1,1352227882,10001,5452,352,8,10,27.8,2300,26
2012,11,6,18,53,2,1,1352227982,10001,5452,353,8,10,27.8,2400,27
2012,11,6,18,54,4,1,1352228044,10001,5452,354,8,10,27.8,2462,28
2012,11,6,18,55,24,1,1352228124,10001,5452,355,8,10,27.8,2542,29
2012,11,6,18,58,3,1,1352228283,10001,5452,357,8,10,27.8,2701,31
2012,11,6,19,0,4,1,1352228404,10001,5452,372,8,10,33.3,2822,33
2012,11,6,19,1,22,1,1352228482,10001,5452,374,8,10,33.3,2900,35
2012,11,6,19,5,3,1,1352228703,10001,5452,376,8,10,33.3,3121,38
2012,11,6,18,20,43,1,1352226043,10001,5433,226,8,10,27.8,0,0
2012,11,6,18,24,43,1,1352226283,10001,5433,231,8,10,27.8,240,5
2012,11,6,18,36,8,1,1352226968,10001,5433,49,8,10,27.8,925,17
2012,11,6,18,41,26,1,1352227286,10001,5433,265,8,10,27.8,1243,21
2012,11,6,18,46,25,1,1352227585,10001,5433,271,8,10,27.8,1542,22
2012,11,6,18,50,4,1,1352227804,10001,5433,340,8,10,27.8,1761,23
2012,11,6,18,58,48,1,1352228328,10001,5433,353,8,10,27.8,2285,27
2012,11,6,18,59,44,1,1352228384,10001,5433,354,8,10,27.8,2341,28
2012,11,6,19,4,44,1,1352228684,10001,5433,372,8,10,33.3,2641,33
2012,11,6,19,9,35,1,1352228975,10001,5433,376,8,10,33.3,2932,38
2012,11,6,19,12,45,1,1352229165,10001,5433,380,8,10,33.3,3122,41
2012,11,6,18,39,35,1,1352227175,10001,5490,226,8,10,27.8,0,0
2012,11,6,18,41,34,1,1352227294,10001,5490,227,8,10,27.8,119,3
2012,11,6,18,50,53,1,1352227853,10001,5490,4432,8,10,27.8,678,10
2012,11,6,18,52,15,1,1352227935,10001,5490,44,8,10,27.8,760,12
2012,11,6,18,53,54,1,1352228034,10001,5490,45,8,10,27.8,859,13
2012,11,6,18,55,34,1,1352228134,10001,5490,46,8,10,27.8,959,14
2012,11,6,18,56,33,1,1352228193,10001,5490,47,8,10,27.8,1018,15
2012,11,6,18,57,55,1,1352228275,10001,5490,48,8,10,27.8,1100,16
2012,11,6,18,58,57,1,1352228337,10001,5490,49,8,10,27.8,1162,17
2012,11,6,19,0,12,1,1352228412,10001,5490,52,8,10,33.3,1237,20
2012,11,6,19,2,13,1,1352228533,10001,5490,265,8,10,33.3,1358,21
2012,11,6,19,4,53,1,1352228693,10001,5490,271,8,10,33.3,1518,22
2012,11,6,19,9,35,1,1352228975,10001,5490,340,8,10,33.3,1800,23
2012,11,6,19,13,33,1,1352229213,10001,5490,351,8,10,33.3,2038,25
2012,11,6,19,14,54,1,1352229294,10001,5490,352,8,10,33.3,2119,26
2012,11,6,19,16,53,1,1352229413,10001,5490,353,9,10,35.2,2238,27
2012,11,6,19,18,33,1,1352229513,10001,5490,354,9,10,35.2,2338,28
2012,11,6,19,21,14,1,1352229674,10001,5490,356,9,10,35.2,2499,30
2012,11,6,19,21,53,1,1352229713,10001,5490,357,9,10,35.2,2538,31
2012,11,6,19,23,53,1,1352229833,10001,5490,372,9,10,35.2,2658,33
2012,11,6,19,28,15,1,1352230095,10001,5490,377,9,10,35.2,2920,39
2012,11,6,19,30,46,1,1352230246,10001,5490,380,9,10,35.2,3071,41
2012,11,6,19,0,6,1,1352228406,10001,5471,226,8,10,33.3,0,0
2012,11,6,19,7,6,1,1352228826,10001,5471,1642,8,10,33.3,420,7
2012,11,6,19,8,7,1,1352228887,10001,5471,213,8,10,33.3,481,8
2012,11,6,19,8,44,1,1352228924,10001,5471,214,8,10,33.3,518,9
2012,11,6,19,9,25,1,1352228965,10001,5471,4432,8,10,33.3,559,10
2012,11,6,19,11,5,1,1352229065,10001,5471,45,8,10,33.3,659,13
2012,11,6,19,15,45,1,1352229345,10001,5471,49,8,10,33.3,939,17
2012,11,6,19,20,7,1,1352229607,10001,5471,265,9,10,35.2,1201,21
2012,11,6,19,21,45,1,1352229705,10001,5471,271,9,10,35.2,1299,22
2012,11,6,19,25,25,1,1352229925,10001,5471,340,9,10,35.2,1519,23
2012,11,6,19,29,23,1,1352230163,10001,5471,352,9,10,35.2,1757,26
2012,11,6,19,30,24,1,1352230224,10001,5471,353,9,10,35.2,1818,27
2012,11,6,19,31,46,1,1352230306,10001,5471,354,9,10,35.2,1900,28
2012,11,6,19,34,25,1,1352230465,10001,5471,356,9,10,35.2,2059,30
2012,11,6,19,35,26,1,1352230526,10001,5471,357,9,10,35.2,2120,31
2012,11,6,19,37,5,1,1352230625,10001,5471,390,9,10,35.2,2219,32
2012,11,6,19,38,45,1,1352230725,10001,5471,374,9,10,35.2,2319,35
2012,11,6,19,41,24,1,1352230884,10001,5471,375,9,10,35.2,2478,36
2012,11,6,19,44,47,1,1352231087,10001,5471,380,9,10,35.2,2681,41
2012,11,6,19,29,25,1,1352230165,10001,5504,226,9,10,35.2,0,0
2012,11,6,19,31,46,1,1352230306,10001,5504,227,9,10,35.2,141,3
2012,11,6,19,37,27,1,1352230647,10001,5504,4432,9,10,35.2,482,10
2012,11,6,19,39,46,1,1352230786,10001,5504,45,9,10,35.2,621,13
2012,11,6,19,41,45,1,1352230905,10001,5504,47,9,10,35.2,740,15
2012,11,6,19,46,47,1,1352231207,10001,5504,265,9,10,35.2,1042,21
2012,11,6,19,50,26,1,1352231426,10001,5504,271,9,10,35.2,1261,22
2012,11,6,19,54,26,1,1352231666,10001,5504,340,9,10,35.2,1501,23
2012,11,6,19,57,26,1,1352231846,10001,5504,350,9,10,35.2,1681,24
2012,11,6,19,59,26,1,1352231966,10001,5504,351,9,10,35.2,1801,25
2012,11,6,20,2,47,1,1352232167,10001,5504,354,7,10,25.9,2002,28
2012,11,6,20,3,46,1,1352232226,10001,5504,355,7,10,25.9,2061,29
2012,11,6,20,5,46,1,1352232346,10001,5504,356,7,10,25.9,2181,30
2012,11,6,20,7,26,1,1352232446,10001,5504,390,7,10,25.9,2281,32
2012,11,6,20,9,6,1,1352232546,10001,5504,374,7,10,25.9,2381,35
2012,11,6,20,14,47,1,1352232887,10001,5504,380,7,10,25.9,2722,41
2012,11,6,20,4,4,1,1352232244,10001,5454,226,7,10,25.9,0,0
2012,11,6,20,14,45,1,1352232885,10001,5454,45,7,10,25.9,641,13
2012,11,6,20,22,6,1,1352233326,10001,5454,265,8,10,31.5,1082,21
2012,11,6,20,24,6,1,1352233446,10001,5454,271,8,10,31.5,1202,22
2012,11,6,20,27,8,1,1352233628,10001,5454,340,8,10,31.5,1384,23
2012,11,6,20,29,25,1,1352233765,10001,5454,350,8,10,31.5,1521,24
2012,11,6,20,32,6,1,1352233926,10001,5454,351,8,10,31.5,1682,25
2012,11,6,20,32,47,1,1352233967,10001,5454,352,8,10,31.5,1723,26
2012,11,6,20,33,50,1,1352234030,10001,5454,353,8,10,31.5,1786,27
2012,11,6,20,34,45,1,1352234085,10001,5454,354,8,10,31.5,1841,28
2012,11,6,20,36,45,1,1352234205,10001,5454,357,8,10,31.5,1961,31
2012,11,6,20,38,5,1,1352234285,10001,5454,372,8,10,31.5,2041,33
2012,11,6,20,39,7,1,1352234347,10001,5454,374,8,10,31.5,2103,35
2012,11,6,20,43,5,1,1352234585,10001,5454,378,8,10,31.5,2341,40
2012,11,6,20,44,51,1,1352234691,10001,5454,380,8,10,31.5,2447,41
2012,11,6,20,30,10,1,1352233810,10001,5435,226,8,10,31.5,0,0
2012,11,6,20,31,29,1,1352233889,10001,5435,229,8,10,31.5,79,2
2012,11,6,20,38,9,1,1352234289,10001,5435,45,8,10,31.5,479,13
2012,11,6,20,40,32,1,1352234432,10001,5435,48,8,10,31.5,622,16
2012,11,6,20,42,48,1,1352234568,10001,5435,51,8,10,31.5,758,19
2012,11,6,20,45,48,1,1352234748,10001,5435,265,8,10,31.5,938,21
2012,11,6,20,48,10,1,1352234890,10001,5435,271,8,10,31.5,1080,22
2012,11,6,20,51,32,1,1352235092,10001,5435,340,8,10,31.5,1282,23
2012,11,6,20,55,10,1,1352235310,10001,5435,352,8,10,31.5,1500,26
2012,11,6,20,56,30,1,1352235390,10001,5435,353,8,10,31.5,1580,27
2012,11,6,20,57,8,1,1352235428,10001,5435,354,8,10,31.5,1618,28
2012,11,6,20,58,10,1,1352235490,10001,5435,355,8,10,31.5,1680,29
2012,11,6,21,0,28,1,1352235628,10001,5435,356,8,10,25.9,1818,30
2012,11,6,21,2,28,1,1352235748,10001,5435,372,8,10,25.9,1938,33
2012,11,6,21,3,9,1,1352235789,10001,5435,374,8,10,25.9,1979,35
2012,11,6,21,7,50,1,1352236070,10001,5435,378,8,10,25.9,2260,40
2012,11,6,21,18,53,1,1352236733,10001,5435,380,8,10,24.1,2923,41
2012,11,6,21,4,24,1,1352235864,10001,5473,226,8,10,25.9,0,0
2012,11,6,21,7,44,1,1352236064,10001,5473,231,8,10,25.9,200,5
2012,11,6,21,13,23,1,1352236403,10001,5473,44,8,10,25.9,539,12
2012,11,6,21,15,23,1,1352236523,10001,5473,46,8,10,25.9,659,14
2012,11,6,21,18,24,1,1352236704,10001,5473,52,8,10,24.1,840,20
2012,11,6,21,19,46,1,1352236786,10001,5473,265,8,10,24.1,922,21
2012,11,6,21,21,23,1,1352236883,10001,5473,271,8,10,24.1,1019,22
2012,11,6,21,24,2,1,1352237042,10001,5473,340,8,10,24.1,1178,23
2012,11,6,21,26,45,1,1352237205,10001,5473,351,8,10,24.1,1341,25
2012,11,6,21,27,22,1,1352237242,10001,5473,352,8,10,24.1,1378,26
2012,11,6,21,37,24,1,1352237844,10001,5473,377,8,10,24.1,1980,39
2012,11,6,21,39,55,1,1352237995,10001,5473,380,8,10,24.1,2131,41
2012,11,6,21,31,8,1,1352237468,10001,5506,226,8,10,24.1,0,0
2012,11,6,21,34,47,1,1352237687,10001,5506,231,8,10,24.1,219,5
2012,11,6,21,38,46,1,1352237926,10001,5506,213,8,10,24.1,458,8
2012,11,6,21,41,27,1,1352238087,10001,5506,45,8,10,24.1,619,13
2012,11,6,21,43,6,1,1352238186,10001,5506,47,8,10,24.1,718,15
2012,11,6,21,44,46,1,1352238286,10001,5506,49,8,10,24.1,818,17
2012,11,6,21,50,8,1,1352238608,10001,5506,271,8,10,24.1,1140,22
2012,11,6,21,53,7,1,1352238787,10001,5506,340,8,10,24.1,1319,23
2012,11,6,21,56,6,1,1352238966,10001,5506,351,8,10,24.1,1498,25
2012,11,6,21,59,46,1,1352239186,10001,5506,354,8,10,24.1,1718,28
2012,11,6,22,2,27,1,1352239347,10001,5506,357,8,10,29.6,1879,31
2012,11,6,22,7,30,1,1352239650,10001,5506,2804,8,10,29.6,2182,37
2012,11,6,22,10,54,1,1352239854,10001,5506,380,8,10,29.6,2386,41
2012,11,6,22,0,45,1,1352239245,10001,5456,226,8,10,29.6,0,0
2012,11,6,22,10,46,1,1352239846,10001,5456,49,8,10,29.6,601,17
2012,11,6,22,13,47,1,1352240027,10001,5456,265,8,10,29.6,782,21
2012,11,6,22,15,25,1,1352240125,10001,5456,271,8,10,29.6,880,22
2012,11,6,22,16,44,1,1352240204,10001,5456,340,8,10,35.2,959,23
2012,11,6,22,23,46,1,1352240626,10001,5456,357,8,10,35.2,1381,31
2012,11,6,22,29,54,1,1352240994,10001,5456,380,8,10,35.2,1749,41
2012,11,6,22,29,48,1,1352240988,10001,5437,226,8,10,35.2,0,0
2012,11,6,22,36,30,1,1352241390,10001,5437,119,8,10,35.2,402,11
2012,11,6,22,44,32,1,1352241872,10001,5437,271,8,10,35.2,884,22
2012,11,6,22,46,28,1,1352241988,10001,5437,340,8,10,35.2,1000,23
2012,11,6,22,52,8,1,1352242328,10001,5437,357,8,10,35.2,1340,31
2012,11,6,22,52,51,1,1352242371,10001,5437,390,8,10,35.2,1383,32
2012,11,6,22,59,56,1,1352242796,10001,5437,380,8,10,35.2,1808,41
2012,11,6,23,9,43,1,1352243383,10001,5475,226,8,10,29.6,0,0
2012,11,6,23,11,2,1,1352243462,10001,5475,229,8,10,29.6,79,2
2012,11,6,23,12,4,1,1352243524,10001,5475,227,8,10,29.6,141,3
2012,11,6,23,19,42,1,1352243982,10001,5475,46,8,10,35.2,599,14
2012,11,6,23,26,2,1,1352244362,10001,5475,271,8,10,35.2,979,22
2012,11,6,23,36,5,1,1352244965,10001,5475,357,8,10,35.2,1582,31
2012,11,7,9,21,28,2,1352280088,10001,5494,226,9,10,29.6,0,0
2012,11,7,9,23,4,2,1352280184,10001,5494,229,9,10,29.6,96,2
2012,11,7,9,24,6,2,1352280246,10001,5494,227,9,10,29.6,158,3
2012,11,7,9,27,5,2,1352280425,10001,5494,231,9,10,29.6,337,5
2012,11,7,9,33,27,2,1352280807,10001,5494,213,9,10,29.6,719,8
2012,11,7,9,36,7,2,1352280967,10001,5494,119,9,10,29.6,879,11
2012,11,7,9,36,46,2,1352281006,10001,5494,44,9,10,29.6,918,12
2012,11,7,9,38,6,2,1352281086,10001,5494,45,9,10,29.6,998,13
2012,11,7,9,40,4,2,1352281204,10001,5494,46,9,10,29.6,1116,14
2012,11,7,9,41,6,2,1352281266,10001,5494,47,9,10,29.6,1178,15
2012,11,7,9,42,26,2,1352281346,10001,5494,48,9,10,29.6,1258,16
2012,11,7,9,44,5,2,1352281445,10001,5494,49,9,10,29.6,1357,17
2012,11,7,9,45,4,2,1352281504,10001,5494,51,9,10,29.6,1416,19
2012,11,7,9,46,26,2,1352281586,10001,5494,52,9,10,29.6,1498,20
2012,11,7,9,48,45,2,1352281725,10001,5494,265,9,10,29.6,1637,21
2012,11,7,9,50,41,2,1352281841,10001,5494,271,9,10,29.6,1753,22
2012,11,7,9,54,41,2,1352282081,10001,5494,340,9,10,29.6,1993,23
2012,11,7,9,57,1,2,1352282221,10001,5494,350,9,10,29.6,2133,24
2012,11,7,9,58,21,2,1352282301,10001,5494,351,9,10,29.6,2213,25
2012,11,7,10,0,1,2,1352282401,10001,5494,352,9,10,31.5,2313,26
2012,11,7,10,1,23,2,1352282483,10001,5494,353,9,10,31.5,2395,27
2012,11,7,10,2,2,2,1352282522,10001,5494,354,9,10,31.5,2434,28
2012,11,7,10,4,22,2,1352282662,10001,5494,356,9,10,31.5,2574,30
2012,11,7,10,7,2,2,1352282822,10001,5494,390,9,10,31.5,2734,32
2012,11,7,10,13,56,2,1352283236,10001,5494,380,9,10,31.5,3148,41
2012,11,7,9,40,23,2,1352281223,10001,5512,226,9,10,29.6,0,0
2012,11,7,9,41,4,2,1352281264,10001,5512,229,9,10,29.6,41,2
2012,11,7,9,42,22,2,1352281342,10001,5512,227,9,10,29.6,119,3
2012,11,7,9,44,25,2,1352281465,10001,5512,231,9,10,29.6,242,5
2012,11,7,9,48,2,2,1352281682,10001,5512,1642,9,10,29.6,459,7
2012,11,7,9,50,45,2,1352281845,10001,5512,213,9,10,29.6,622,8
2012,11,7,9,53,43,2,1352282023,10001,5512,119,9,10,29.6,800,11
2012,11,7,9,54,43,2,1352282083,10001,5512,44,9,10,29.6,860,12
2012,11,7,9,56,3,2,1352282163,10001,5512,45,9,10,29.6,940,13
2012,11,7,10,2,2,2,1352282522,10001,5512,50,9,10,31.5,1299,18
2012,11,7,10,2,43,2,1352282563,10001,5512,51,9,10,31.5,1340,19
2012,11,7,10,4,24,2,1352282664,10001,5512,52,9,10,31.5,1441,20
2012,11,7,10,6,44,2,1352282804,10001,5512,265,9,10,31.5,1581,21
2012,11,7,10,9,3,2,1352282943,10001,5512,271,9,10,31.5,1720,22
2012,11,7,10,12,3,2,1352283123,10001,5512,340,9,10,31.5,1900,23
